,run,condition,emo,cert,rt,trial,sub,acc,shock,control,receiveShock
4361,6,Controllable Perceptible,1,3,0.9174788,65,66,1,Mild,Controllable,0
4362,6,Controllable Unpleasant,3,4,0.8176289,66,66,1,Unpleasant,Controllable,0
4363,6,Uncontrollable Unpleasant,2,4,0.7573783,67,66,1,Unpleasant,Uncontrollable,1
4364,6,Uncontrollable Perceptible,1,4,0,68,66,0,Mild,Uncontrollable,1
4365,6,Controllable Unpleasant,3,3,0,69,66,0,Unpleasant,Controllable,1
4366,6,Uncontrollable Unpleasant,3,3,0.857718,70,66,1,Unpleasant,Uncontrollable,1
4367,6,Uncontrollable Perceptible,1,4,0.9177725,71,66,1,Mild,Uncontrollable,1
4368,6,Controllable Perceptible,2,4,0.8577419,72,66,1,Mild,Controllable,0
4369,7,Uncontrollable Unpleasant,2,3,0,73,66,0,Unpleasant,Uncontrollable,1
4370,7,Uncontrollable Perceptible,1,3,0.857529,74,66,1,Mild,Uncontrollable,1
4371,7,Controllable Perceptible,1,4,0.8774347,75,66,1,Mild,Controllable,0
4372,7,Controllable Unpleasant,2,2,0.9375991,76,66,1,Unpleasant,Controllable,0
4373,7,Controllable Unpleasant,3,2,0,77,66,0,Unpleasant,Controllable,1
4374,7,Uncontrollable Perceptible,1,4,0,78,66,0,Mild,Uncontrollable,1
4375,7,Controllable Perceptible,2,4,0.8774246,79,66,1,Mild,Controllable,0
4376,7,Uncontrollable Unpleasant,2,3,0.8574232,80,66,1,Unpleasant,Uncontrollable,1
4377,7,Uncontrollable Unpleasant,3,4,0,81,66,0,Unpleasant,Uncontrollable,1
4378,7,Uncontrollable Perceptible,1,3,0,82,66,0,Mild,Uncontrollable,1
4379,7,Controllable Unpleasant,2,3,0.8377998,83,66,1,Unpleasant,Controllable,0
4380,7,Controllable Perceptible,1,4,0.8177175,84,66,1,Mild,Controllable,0
4381,1,Controllable Perceptible,1,4,0,1,67,0,Mild,Controllable,1
4382,1,Uncontrollable Unpleasant,3,4,0,2,67,0,Unpleasant,Uncontrollable,1
4383,1,Controllable Unpleasant,4,4,0,3,67,0,Unpleasant,Controllable,1
4384,1,Uncontrollable Perceptible,1,3,0,4,67,0,Mild,Uncontrollable,1
4385,1,Controllable Unpleasant,2,4,0.9574785,5,67,1,Unpleasant,Controllable,0
4386,1,Controllable Perceptible,1,4,0.8374543,6,67,1,Mild,Controllable,0
4387,1,Uncontrollable Unpleasant,3,3,0.7574643,7,67,1,Unpleasant,Uncontrollable,1
4388,1,Uncontrollable Perceptible,2,3,0,8,67,0,Mild,Uncontrollable,1
4389,1,Uncontrollable Unpleasant,4,3,0.8379695,9,67,1,Unpleasant,Uncontrollable,1
4390,1,Controllable Unpleasant,3,3,0.9369878,10,67,1,Unpleasant,Controllable,0
4391,1,Controllable Perceptible,1,4,0.9173653,11,67,1,Mild,Controllable,0
4392,1,Uncontrollable Perceptible,2,4,0,12,67,0,Mild,Uncontrollable,1
4393,2,Controllable Perceptible,1,3,0,13,67,0,Mild,Controllable,1
4394,2,Uncontrollable Unpleasant,3,3,0.7774324,14,67,1,Unpleasant,Uncontrollable,1
4395,2,Uncontrollable Perceptible,1,4,0.8379257,15,67,1,Mild,Uncontrollable,1
4396,2,Controllable Unpleasant,2,3,0.8370344,16,67,1,Unpleasant,Controllable,0
4397,2,Uncontrollable Perceptible,1,3,0.8572757,17,67,1,Mild,Uncontrollable,1
4398,2,Controllable Perceptible,1,4,0.8778958,18,67,1,Mild,Controllable,0
4399,2,Controllable Unpleasant,3,3,0.7369035,19,67,1,Unpleasant,Controllable,0
4400,2,Uncontrollable Unpleasant,4,4,0,20,67,0,Unpleasant,Uncontrollable,1
4401,2,Uncontrollable Perceptible,1,4,0,21,67,0,Mild,Uncontrollable,1
4402,2,Uncontrollable Unpleasant,3,4,0,22,67,0,Unpleasant,Uncontrollable,1
4403,2,Controllable Perceptible,1,3,0,23,67,0,Mild,Controllable,1
4404,2,Controllable Unpleasant,4,3,0,24,67,0,Unpleasant,Controllable,1
4405,3,Uncontrollable Perceptible,1,3,0.8372196,25,67,1,Mild,Uncontrollable,1
4406,3,Uncontrollable Unpleasant,4,3,0,26,67,0,Unpleasant,Uncontrollable,1
4407,3,Controllable Unpleasant,4,4,0,27,67,0,Unpleasant,Controllable,1
4408,3,Controllable Perceptible,2,3,0,28,67,0,Mild,Controllable,1
4409,3,Controllable Unpleasant,4,4,0,29,67,0,Unpleasant,Controllable,1
4410,3,Controllable Perceptible,1,3,0,30,67,0,Mild,Controllable,1
4411,3,Uncontrollable Perceptible,1,3,0.7973555,31,67,1,Mild,Uncontrollable,1
4412,3,Uncontrollable Unpleasant,3,3,0,32,67,0,Unpleasant,Uncontrollable,1
4413,3,Uncontrollable Perceptible,1,4,0.9179145,33,67,1,Mild,Uncontrollable,1
4414,3,Controllable Perceptible,1,4,0.87692,34,67,1,Mild,Controllable,0
4415,3,Uncontrollable Unpleasant,4,4,0,35,67,0,Unpleasant,Uncontrollable,1
4416,3,Controllable Unpleasant,4,3,0,36,67,0,Unpleasant,Controllable,1
4417,4,Uncontrollable Perceptible,1,4,0.7752606,37,67,1,Mild,Uncontrollable,1
4418,4,Uncontrollable Unpleasant,3,3,0.8179866,38,67,1,Unpleasant,Uncontrollable,1
4419,4,Controllable Perceptible,1,3,0,39,67,0,Mild,Controllable,1
4420,4,Controllable Unpleasant,2,4,0.7979858,40,67,1,Unpleasant,Controllable,0
4421,4,Controllable Unpleasant,2,3,0.71764,41,67,1,Unpleasant,Controllable,0
4422,4,Uncontrollable Perceptible,2,3,0.7166286,42,67,1,Mild,Uncontrollable,1
4423,4,Uncontrollable Unpleasant,3,4,0.7578359,43,67,1,Unpleasant,Uncontrollable,1
4424,4,Controllable Perceptible,1,4,0.8574573,44,67,1,Mild,Controllable,0
4425,4,Uncontrollable Perceptible,1,4,0,45,67,0,Mild,Uncontrollable,1
4426,4,Controllable Unpleasant,1,2,0.7964798,46,67,1,Unpleasant,Controllable,0
4427,4,Uncontrollable Unpleasant,3,4,0.7975341,47,67,1,Unpleasant,Uncontrollable,1
4428,4,Controllable Perceptible,1,3,0,48,67,0,Mild,Controllable,1
4429,5,Controllable Unpleasant,1,3,0.878114,49,67,1,Unpleasant,Controllable,0
4430,5,Uncontrollable Unpleasant,3,4,0.8975818,50,67,1,Unpleasant,Uncontrollable,1
4431,5,Uncontrollable Perceptible,1,4,0,51,67,0,Mild,Uncontrollable,1
4432,5,Controllable Perceptible,1,4,0.7576748,52,67,1,Mild,Controllable,0
4433,5,Uncontrollable Unpleasant,3,4,0.6582051,53,67,1,Unpleasant,Uncontrollable,1
4434,5,Uncontrollable Perceptible,1,3,0.957569,54,67,1,Mild,Uncontrollable,1
4435,5,Controllable Perceptible,1,4,0.9174421,55,67,1,Mild,Controllable,0
4436,5,Controllable Unpleasant,1,3,0.7577369,56,67,1,Unpleasant,Controllable,0
4437,5,Controllable Perceptible,2,3,0,57,67,0,Mild,Controllable,1
4438,5,Controllable Unpleasant,4,4,0,58,67,0,Unpleasant,Controllable,1
4439,5,Uncontrollable Perceptible,1,3,0.8774878,59,67,1,Mild,Uncontrollable,1
4440,5,Uncontrollable Unpleasant,3,4,0,60,67,0,Unpleasant,Uncontrollable,1
4441,6,Uncontrollable Unpleasant,2,4,0.7966298,61,67,1,Unpleasant,Uncontrollable,1
4442,6,Controllable Unpleasant,4,4,0,62,67,0,Unpleasant,Controllable,1
4443,6,Uncontrollable Perceptible,1,4,0,63,67,0,Mild,Uncontrollable,1
4444,6,Controllable Perceptible,1,4,0.7764621,64,67,1,Mild,Controllable,0
4445,6,Uncontrollable Unpleasant,3,4,0,65,67,0,Unpleasant,Uncontrollable,1
4446,6,Uncontrollable Perceptible,1,3,0.7774503,66,67,1,Mild,Uncontrollable,1
4447,6,Controllable Unpleasant,1,4,0.8776447,67,67,1,Unpleasant,Controllable,0
4448,6,Controllable Perceptible,1,4,0.7977251,68,67,1,Mild,Controllable,0
4449,6,Uncontrollable Unpleasant,3,4,0.9373109,69,67,1,Unpleasant,Uncontrollable,1
4450,6,Uncontrollable Perceptible,1,4,0,70,67,0,Mild,Uncontrollable,1
4451,6,Controllable Unpleasant,2,3,0.8581851,71,67,1,Unpleasant,Controllable,0
4452,6,Controllable Perceptible,1,4,0.7575917,72,67,1,Mild,Controllable,0
4453,7,Controllable Unpleasant,2,4,0.7575189,73,67,1,Unpleasant,Controllable,0
4454,7,Uncontrollable Perceptible,1,4,0.9375316,74,67,1,Mild,Uncontrollable,1
4455,7,Uncontrollable Unpleasant,3,4,0.9574137,75,67,1,Unpleasant,Uncontrollable,1
4456,7,Controllable Perceptible,1,4,0.8376453,76,67,1,Mild,Controllable,0
4457,7,Controllable Perceptible,1,4,0,77,67,0,Mild,Controllable,1
4458,7,Uncontrollable Perceptible,1,4,0.7978482,78,67,1,Mild,Uncontrollable,1
4459,7,Controllable Unpleasant,4,4,0,79,67,0,Unpleasant,Controllable,1
4460,7,Uncontrollable Unpleasant,3,4,0.6778678,80,67,1,Unpleasant,Uncontrollable,1
4461,7,Controllable Perceptible,1,4,0.858124,81,67,1,Mild,Controllable,0
4462,7,Uncontrollable Unpleasant,3,4,0,82,67,0,Unpleasant,Uncontrollable,1
4463,7,Controllable Unpleasant,3,3,0,83,67,0,Unpleasant,Controllable,1
4464,7,Uncontrollable Perceptible,1,4,0.7774281,84,67,1,Mild,Uncontrollable,1
4465,1,Controllable Unpleasant,2,3,0,1,68,0,Unpleasant,Controllable,1
4466,1,Uncontrollable Perceptible,1,3,0,2,68,0,Mild,Uncontrollable,1
4467,1,Uncontrollable Unpleasant,2,4,0,3,68,0,Unpleasant,Uncontrollable,1
4468,1,Controllable Perceptible,1,3,0,4,68,0,Mild,Controllable,1
4469,1,Uncontrollable Unpleasant,3,3,0,5,68,0,Unpleasant,Uncontrollable,1
4470,1,Uncontrollable Perceptible,2,3,0,6,68,0,Mild,Uncontrollable,1
4471,1,Controllable Unpleasant,3,4,0.8976748,7,68,1,Unpleasant,Controllable,0
4472,1,Controllable Perceptible,1,4,0,8,68,0,Mild,Controllable,1
4473,1,Uncontrollable Perceptible,2,3,0.8376315,9,68,1,Mild,Uncontrollable,1
4474,1,Uncontrollable Unpleasant,2,3,0,10,68,0,Unpleasant,Uncontrollable,1
4475,1,Controllable Perceptible,1,4,0,11,68,0,Mild,Controllable,1
4476,1,Controllable Unpleasant,3,4,0,12,68,0,Unpleasant,Controllable,1
4477,2,Uncontrollable Perceptible,2,4,0.9179044,13,68,1,Mild,Uncontrollable,1
4478,2,Controllable Unpleasant,3,4,0.9575416,14,68,1,Unpleasant,Controllable,0
4479,2,Controllable Perceptible,2,3,0.9180318,15,68,1,Mild,Controllable,0
4480,2,Uncontrollable Unpleasant,2,3,0,16,68,0,Unpleasant,Uncontrollable,1
4481,2,Uncontrollable Perceptible,2,2,0,17,68,0,Mild,Uncontrollable,1
4482,2,Controllable Perceptible,2,4,0.8763435,18,68,1,Mild,Controllable,0
4483,2,Uncontrollable Unpleasant,2,3,0.757292,19,68,1,Unpleasant,Uncontrollable,1
4484,2,Controllable Unpleasant,3,4,0,20,68,0,Unpleasant,Controllable,1
4485,2,Uncontrollable Perceptible,2,3,0.8181291,21,68,1,Mild,Uncontrollable,1
4486,2,Controllable Unpleasant,3,4,0.8377686,22,68,1,Unpleasant,Controllable,0
4487,2,Uncontrollable Unpleasant,2,3,0,23,68,0,Unpleasant,Uncontrollable,1
4488,2,Controllable Perceptible,2,3,0,24,68,0,Mild,Controllable,1
4489,3,Uncontrollable Unpleasant,2,4,0.7975759,25,68,1,Unpleasant,Uncontrollable,1
4490,3,Uncontrollable Perceptible,1,3,0,26,68,0,Mild,Uncontrollable,1
4491,3,Controllable Perceptible,3,4,0.8577404,27,68,1,Mild,Controllable,0
4492,3,Controllable Unpleasant,3,4,0.9171766,28,68,1,Unpleasant,Controllable,0
4493,3,Controllable Unpleasant,3,4,0.8576625,29,68,1,Unpleasant,Controllable,0
4494,3,Uncontrollable Unpleasant,2,4,0.7779803,30,68,1,Unpleasant,Uncontrollable,1
4495,3,Controllable Perceptible,1,4,0.8579449,31,68,1,Mild,Controllable,0
4496,3,Uncontrollable Perceptible,2,3,0.8772177,32,68,1,Mild,Uncontrollable,1
4497,3,Controllable Unpleasant,3,3,0.8378315,33,68,1,Unpleasant,Controllable,0
4498,3,Uncontrollable Perceptible,2,3,0,34,68,0,Mild,Uncontrollable,1
4499,3,Uncontrollable Unpleasant,2,2,0.8176101,35,68,1,Unpleasant,Uncontrollable,1
4500,3,Controllable Perceptible,1,4,0.857917,36,68,1,Mild,Controllable,0
4501,4,Controllable Perceptible,1,3,0.7985753,37,68,1,Mild,Controllable,0
4502,4,Controllable Unpleasant,3,3,0,38,68,0,Unpleasant,Controllable,1
4503,4,Uncontrollable Perceptible,2,3,0.8977358,39,68,1,Mild,Uncontrollable,1
4504,4,Uncontrollable Unpleasant,2,3,0,40,68,0,Unpleasant,Uncontrollable,1
4505,4,Uncontrollable Unpleasant,2,4,0.7178975,41,68,1,Unpleasant,Uncontrollable,1
4506,4,Controllable Perceptible,2,3,0,42,68,0,Mild,Controllable,1
4507,4,Uncontrollable Perceptible,2,2,0.9384255,43,68,1,Mild,Uncontrollable,1
4508,4,Controllable Unpleasant,2,3,0.8974711,44,68,1,Unpleasant,Controllable,0
4509,4,Uncontrollable Unpleasant,2,3,0.7576404,45,68,1,Unpleasant,Uncontrollable,1
4510,4,Controllable Unpleasant,3,3,0.8176692,46,68,1,Unpleasant,Controllable,0
4511,4,Uncontrollable Perceptible,2,3,0,47,68,0,Mild,Uncontrollable,1
4512,4,Controllable Perceptible,2,3,0,48,68,0,Mild,Controllable,1
4513,5,Uncontrollable Unpleasant,2,4,0.8777816,49,68,1,Unpleasant,Uncontrollable,1
4514,5,Controllable Unpleasant,3,4,0.8378319,50,68,1,Unpleasant,Controllable,0
4515,5,Uncontrollable Perceptible,1,4,0.9581408,51,68,1,Mild,Uncontrollable,1
4516,5,Controllable Perceptible,2,3,0.8374404,52,68,1,Mild,Controllable,0
4517,5,Controllable Perceptible,2,4,0.7976639,53,68,1,Mild,Controllable,0
4518,5,Controllable Unpleasant,3,3,0.8380348,54,68,1,Unpleasant,Controllable,0
4519,5,Uncontrollable Perceptible,2,3,0.7575499,55,68,1,Mild,Uncontrollable,1
4520,5,Uncontrollable Unpleasant,2,4,0,56,68,0,Unpleasant,Uncontrollable,1
4521,5,Controllable Perceptible,2,3,0,57,68,0,Mild,Controllable,1
4522,5,Controllable Unpleasant,4,4,0.7975024,58,68,1,Unpleasant,Controllable,0
4523,5,Uncontrollable Perceptible,3,3,0.877762,59,68,1,Mild,Uncontrollable,1
4524,5,Uncontrollable Unpleasant,2,3,0.9569221,60,68,1,Unpleasant,Uncontrollable,1
4525,6,Uncontrollable Unpleasant,3,3,0.8576803,61,68,1,Unpleasant,Uncontrollable,1
4526,6,Uncontrollable Perceptible,2,3,0.9374348,62,68,1,Mild,Uncontrollable,1
4527,6,Controllable Unpleasant,3,3,0.8983908,63,68,1,Unpleasant,Controllable,0
4528,6,Controllable Perceptible,1,3,0.6573684,64,68,1,Mild,Controllable,0
4529,6,Controllable Perceptible,1,3,0,65,68,0,Mild,Controllable,1
4530,6,Controllable Unpleasant,3,4,0,66,68,0,Unpleasant,Controllable,1
4531,6,Uncontrollable Perceptible,2,2,0,67,68,0,Mild,Uncontrollable,1
4532,6,Uncontrollable Unpleasant,3,3,0,68,68,0,Unpleasant,Uncontrollable,1
4533,6,Controllable Unpleasant,0,2,0,69,68,0,Unpleasant,Controllable,1
4534,6,Controllable Perceptible,2,3,0,70,68,0,Mild,Controllable,1
4535,6,Uncontrollable Perceptible,2,3,0,71,68,0,Mild,Uncontrollable,1
4536,6,Uncontrollable Unpleasant,3,3,0.8974197,72,68,1,Unpleasant,Uncontrollable,1
4537,7,Controllable Perceptible,2,3,0,73,68,0,Mild,Controllable,1
4538,7,Uncontrollable Unpleasant,2,4,0.7975415,74,68,1,Unpleasant,Uncontrollable,1
4539,7,Controllable Unpleasant,3,4,0.8576968,75,68,1,Unpleasant,Controllable,0
4540,7,Uncontrollable Perceptible,2,3,0.7375203,76,68,1,Mild,Uncontrollable,1
4541,7,Uncontrollable Unpleasant,3,3,0,77,68,0,Unpleasant,Uncontrollable,1
4542,7,Controllable Unpleasant,3,4,0.7772051,78,68,1,Unpleasant,Controllable,0
4543,7,Controllable Perceptible,3,3,0,79,68,0,Mild,Controllable,1
4544,7,Uncontrollable Perceptible,2,2,0.7978848,80,68,1,Mild,Uncontrollable,1
4545,7,Controllable Unpleasant,2,3,0,81,68,0,Unpleasant,Controllable,1
4546,7,Controllable Perceptible,1,4,0.7771305,82,68,1,Mild,Controllable,0
4547,7,Uncontrollable Perceptible,3,3,0,83,68,0,Mild,Uncontrollable,1
4548,7,Uncontrollable Unpleasant,2,3,0.8978474,84,68,1,Unpleasant,Uncontrollable,1
4549,1,Controllable Unpleasant,4,4,0.8775784,1,69,1,Unpleasant,Controllable,0
4550,1,Uncontrollable Perceptible,2,3,0,2,69,0,Mild,Uncontrollable,1
4551,1,Uncontrollable Unpleasant,4,4,0,3,69,0,Unpleasant,Uncontrollable,1
4552,1,Controllable Perceptible,3,3,0,4,69,0,Mild,Controllable,1
4553,1,Controllable Unpleasant,4,4,0.8377605,5,69,1,Unpleasant,Controllable,0
4554,1,Controllable Perceptible,2,3,0.7578068,6,69,1,Mild,Controllable,0
4555,1,Uncontrollable Unpleasant,2,2,0,7,69,0,Unpleasant,Uncontrollable,1
4556,1,Uncontrollable Perceptible,2,3,0.6975866,8,69,1,Mild,Uncontrollable,1
4557,1,Controllable Unpleasant,4,4,0,9,69,0,Unpleasant,Controllable,1
4558,1,Uncontrollable Unpleasant,3,3,0,10,69,0,Unpleasant,Uncontrollable,1
4559,1,Controllable Perceptible,2,4,0.6178751,11,69,1,Mild,Controllable,0
4560,1,Uncontrollable Perceptible,1,3,0.7175407,12,69,1,Mild,Uncontrollable,1
4561,2,Controllable Perceptible,3,4,0,13,69,0,Mild,Controllable,1
4562,2,Uncontrollable Perceptible,2,4,0.5375246,14,69,1,Mild,Uncontrollable,1
4563,2,Controllable Unpleasant,3,4,0.7373529,15,69,1,Unpleasant,Controllable,0
4564,2,Uncontrollable Unpleasant,3,4,0,16,69,0,Unpleasant,Uncontrollable,1
4565,2,Controllable Unpleasant,3,4,0.637443,17,69,1,Unpleasant,Controllable,0
4566,2,Controllable Perceptible,2,4,0.7775174,18,69,1,Mild,Controllable,0
4567,2,Uncontrollable Unpleasant,3,4,0,19,69,0,Unpleasant,Uncontrollable,1
4568,2,Uncontrollable Perceptible,1,3,0.6776995,20,69,1,Mild,Uncontrollable,1
4569,2,Uncontrollable Unpleasant,2,3,0,21,69,0,Unpleasant,Uncontrollable,1
4570,2,Controllable Unpleasant,3,4,0.7575394,22,69,1,Unpleasant,Controllable,0
4571,2,Uncontrollable Perceptible,1,3,0,23,69,0,Mild,Uncontrollable,1
4572,2,Controllable Perceptible,2,3,0.7972765,24,69,1,Mild,Controllable,0
4573,3,Controllable Unpleasant,3,4,0.7976456,25,69,1,Unpleasant,Controllable,0
4574,3,Controllable Perceptible,3,3,0.6777277,26,69,1,Mild,Controllable,0
4575,3,Uncontrollable Perceptible,2,3,0.7778987,27,69,1,Mild,Uncontrollable,1
4576,3,Uncontrollable Unpleasant,4,4,0.8177012,28,69,1,Unpleasant,Uncontrollable,1
4577,3,Controllable Unpleasant,3,4,0.7373477,29,69,1,Unpleasant,Controllable,0
4578,3,Uncontrollable Unpleasant,3,3,0.8577186,30,69,1,Unpleasant,Uncontrollable,1
4579,3,Controllable Perceptible,2,3,0,31,69,0,Mild,Controllable,1
4580,3,Uncontrollable Perceptible,2,3,0.7977671,32,69,1,Mild,Uncontrollable,1
4581,3,Controllable Unpleasant,4,4,0,33,69,0,Unpleasant,Controllable,1
4582,3,Uncontrollable Unpleasant,4,4,0,34,69,0,Unpleasant,Uncontrollable,1
4583,3,Uncontrollable Perceptible,2,3,0.7776625,35,69,1,Mild,Uncontrollable,1
4584,3,Controllable Perceptible,2,3,0,36,69,0,Mild,Controllable,1
4585,4,Uncontrollable Unpleasant,3,3,0,37,69,0,Unpleasant,Uncontrollable,1
4586,4,Uncontrollable Perceptible,1,3,0.8374197,38,69,1,Mild,Uncontrollable,1
4587,4,Controllable Unpleasant,3,4,0.7578539,39,69,1,Unpleasant,Controllable,0
4588,4,Controllable Perceptible,1,3,0.7976481,40,69,1,Mild,Controllable,0
4589,4,Uncontrollable Perceptible,1,3,0,41,69,0,Mild,Uncontrollable,1
4590,4,Controllable Unpleasant,3,4,0,42,69,0,Unpleasant,Controllable,1
4591,4,Controllable Perceptible,1,3,0.7370975,43,69,1,Mild,Controllable,0
4592,4,Uncontrollable Unpleasant,2,3,0,44,69,0,Unpleasant,Uncontrollable,1
4593,4,Uncontrollable Perceptible,1,4,0.798152,45,69,1,Mild,Uncontrollable,1
4594,4,Controllable Perceptible,1,4,0.8177073,46,69,1,Mild,Controllable,0
4595,4,Uncontrollable Unpleasant,3,4,0.8372431,47,69,1,Unpleasant,Uncontrollable,1
4596,4,Controllable Unpleasant,2,4,0.7980079,48,69,1,Unpleasant,Controllable,0
4597,5,Controllable Unpleasant,2,4,0.7775253,49,69,1,Unpleasant,Controllable,0
4598,5,Controllable Perceptible,1,3,0.7968586,50,69,1,Mild,Controllable,0
4599,5,Uncontrollable Unpleasant,3,3,0.8179567,51,69,1,Unpleasant,Uncontrollable,1
4600,5,Uncontrollable Perceptible,1,4,0.6777218,52,69,1,Mild,Uncontrollable,1
4601,5,Uncontrollable Perceptible,1,4,0.7576733,53,69,1,Mild,Uncontrollable,1
4602,5,Uncontrollable Unpleasant,3,4,0,54,69,0,Unpleasant,Uncontrollable,1
4603,5,Controllable Unpleasant,4,4,0,55,69,0,Unpleasant,Controllable,1
4604,5,Controllable Perceptible,1,3,0,56,69,0,Mild,Controllable,1
4605,5,Uncontrollable Unpleasant,2,4,0,57,69,0,Unpleasant,Uncontrollable,1
4606,5,Controllable Unpleasant,3,4,0.877597,58,69,1,Unpleasant,Controllable,0
4607,5,Controllable Perceptible,1,4,0.7777744,59,69,1,Mild,Controllable,0
4608,5,Uncontrollable Perceptible,1,4,0.8774601,60,69,1,Mild,Uncontrollable,1
4609,6,Uncontrollable Unpleasant,3,4,0,61,69,0,Unpleasant,Uncontrollable,1
4610,6,Controllable Perceptible,1,4,0.7176989,62,69,1,Mild,Controllable,0
4611,6,Uncontrollable Perceptible,2,3,0,63,69,0,Mild,Uncontrollable,1
4612,6,Controllable Unpleasant,3,4,0.797881,64,69,1,Unpleasant,Controllable,0
4613,6,Controllable Perceptible,1,3,0.8977733,65,69,1,Mild,Controllable,0
4614,6,Uncontrollable Perceptible,1,3,0.7777066,66,69,1,Mild,Uncontrollable,1
4615,6,Controllable Unpleasant,2,4,0.7979598,67,69,1,Unpleasant,Controllable,0
4616,6,Uncontrollable Unpleasant,2,4,0.9175247,68,69,1,Unpleasant,Uncontrollable,1
4617,6,Controllable Unpleasant,3,4,0.757715,69,69,1,Unpleasant,Controllable,0
4618,6,Uncontrollable Unpleasant,4,3,0,70,69,0,Unpleasant,Uncontrollable,1
4619,6,Uncontrollable Perceptible,1,4,0.5575074,71,69,1,Mild,Uncontrollable,1
4620,6,Controllable Perceptible,1,4,0.7973836,72,69,1,Mild,Controllable,0
4621,7,Controllable Perceptible,2,4,0.9380603,73,69,1,Mild,Controllable,0
4622,7,Controllable Unpleasant,3,4,0.7972509,74,69,1,Unpleasant,Controllable,0
4623,7,Uncontrollable Perceptible,1,4,0.8177264,75,69,1,Mild,Uncontrollable,1
4624,7,Uncontrollable Unpleasant,3,3,0.7575141,76,69,1,Unpleasant,Uncontrollable,1
4625,7,Controllable Perceptible,1,4,0.7775816,77,69,1,Mild,Controllable,0
4626,7,Uncontrollable Unpleasant,2,3,0.7964448,78,69,1,Unpleasant,Uncontrollable,1
4627,7,Controllable Unpleasant,4,4,0.7973817,79,69,1,Unpleasant,Controllable,0
4628,7,Uncontrollable Perceptible,2,3,0,80,69,0,Mild,Uncontrollable,1
4629,7,Controllable Perceptible,2,4,0,81,69,0,Mild,Controllable,1
4630,7,Uncontrollable Perceptible,1,4,0.8980359,82,69,1,Mild,Uncontrollable,1
4631,7,Controllable Unpleasant,3,4,0.9171771,83,69,1,Unpleasant,Controllable,0
4632,7,Uncontrollable Unpleasant,3,4,0.7601117,84,69,1,Unpleasant,Uncontrollable,1
4633,1,Uncontrollable Unpleasant,2,3,0,1,70,0,Unpleasant,Uncontrollable,1
4634,1,Uncontrollable Perceptible,3,3,0,2,70,0,Mild,Uncontrollable,1
4635,1,Controllable Perceptible,3,4,0.8486406,3,70,1,Mild,Controllable,0
4636,1,Controllable Unpleasant,2,3,0.7319272,4,70,1,Unpleasant,Controllable,0
4637,1,Controllable Perceptible,2,4,0.8982093,5,70,1,Mild,Controllable,0
4638,1,Uncontrollable Unpleasant,3,2,0.7145112,6,70,1,Unpleasant,Uncontrollable,1
4639,1,Uncontrollable Perceptible,2,4,0.8817735,7,70,1,Mild,Uncontrollable,1
4640,1,Controllable Unpleasant,3,2,0.7650634,8,70,1,Unpleasant,Controllable,0
4641,1,Controllable Unpleasant,4,3,0.6989097,9,70,1,Unpleasant,Controllable,0
4642,1,Controllable Perceptible,1,4,0.9478827,10,70,1,Mild,Controllable,0
4643,1,Uncontrollable Perceptible,3,4,0,11,70,0,Mild,Uncontrollable,1
4644,1,Uncontrollable Unpleasant,3,2,0,12,70,0,Unpleasant,Uncontrollable,1
4645,2,Controllable Unpleasant,4,3,0,13,70,0,Unpleasant,Controllable,1
4646,2,Uncontrollable Perceptible,2,4,0.8645543,14,70,1,Mild,Uncontrollable,1
4647,2,Controllable Perceptible,2,4,0.798178,15,70,1,Mild,Controllable,0
4648,2,Uncontrollable Unpleasant,4,4,0,16,70,0,Unpleasant,Uncontrollable,1
4649,2,Uncontrollable Perceptible,3,3,0,17,70,0,Mild,Uncontrollable,1
4650,2,Controllable Unpleasant,3,3,0,18,70,0,Unpleasant,Controllable,1
4651,2,Uncontrollable Unpleasant,3,4,0.7820476,19,70,1,Unpleasant,Uncontrollable,1
4652,2,Controllable Perceptible,3,3,0,20,70,0,Mild,Controllable,1
4653,2,Uncontrollable Unpleasant,3,3,0.7484399,21,70,1,Unpleasant,Uncontrollable,1
4654,2,Uncontrollable Perceptible,2,4,0.6483164,22,70,1,Mild,Uncontrollable,1
4655,2,Controllable Perceptible,3,2,0,23,70,0,Mild,Controllable,1
4656,2,Controllable Unpleasant,4,3,0.781858,24,70,1,Unpleasant,Controllable,0
4657,3,Controllable Perceptible,4,3,0,25,70,0,Mild,Controllable,1
4658,3,Controllable Unpleasant,3,4,0.748396,26,70,1,Unpleasant,Controllable,0
4659,3,Uncontrollable Perceptible,2,4,0,27,70,0,Mild,Uncontrollable,1
4660,3,Uncontrollable Unpleasant,4,4,0,28,70,0,Unpleasant,Uncontrollable,1
4661,3,Uncontrollable Perceptible,2,0,0.7314449,29,70,1,Mild,Uncontrollable,1
4662,3,Controllable Perceptible,3,2,0.6986595,30,70,1,Mild,Controllable,0
4663,3,Uncontrollable Unpleasant,3,3,0.7315062,31,70,1,Unpleasant,Uncontrollable,1
4664,3,Controllable Unpleasant,3,2,0,32,70,0,Unpleasant,Controllable,1
4665,3,Controllable Perceptible,2,3,0.6812619,33,70,1,Mild,Controllable,0
4666,3,Uncontrollable Perceptible,2,4,0.7482746,34,70,1,Mild,Uncontrollable,1
4667,3,Controllable Unpleasant,4,3,0,35,70,0,Unpleasant,Controllable,1
